HJD mag emag
2455309.7589699 12.425 0.01
2455818.52390016 12.255 0.01
2456160.60001347 12.33 0.01
2456484.58745569 12.212 0.01
2456133.71639878 12.377 0.01
2456477.63061378 12.277 0.01
2456089.7007663 12.33 0.01
2456115.61282453 12.225 0.01
2455434.65834223 12.372 0.01
2456109.64102519 12.256 0.01
2456161.56627288 12.21 0.01
2456020.7677059 12.393 0.01
2456094.67810458 12.226 0.01
2456480.70307838 12.339 0.01
2456476.55561724 12.251 0.01
2455328.75649563 12.219 0.01
2456129.67719471 12.355 0.01
2456477.52743466 12.41 0.01
2456511.61833425 12.211 0.01
2456476.61999909 12.299 0.01
2456742.84715366 12.335 0.01
2456102.58549545 12.315 0.01
2456102.73475181 12.314 0.01
2456127.58678205 12.281 0.01
2456005.8355524 12.293 0.01
2456526.60220779 12.217 0.01
2457229.55223349 12.302 0.01
2456510.61628162 12.219 0.01
2457229.74547919 12.249 0.01
2456114.62605421 12.228 0.01
2456464.77626912 12.263 0.01
2455829.59314994 12.339 0.01
2456512.63053775 12.209 0.01
2455844.54941545 12.28 0.01
2456734.80947703 12.348 0.01
2456538.59069138 12.377 0.01
2456789.68879582 12.218 0.01
2456477.57984695 12.242 0.01
2456095.63274054 12.404 0.01
2456106.7700705 12.218 0.01
2456162.64197332 12.369 0.01
2456536.5384378 12.392 0.01
2456537.6098039 12.24 0.01
2456745.89754341 12.316 0.01
2456132.64440217 12.214 0.01
2456790.65793362 12.394 0.01
2456479.56274835 12.394 0.01
2456113.58834037 12.218 0.01
2456125.72347952 12.39 0.01
2455794.69893252 12.333 0.01
2456806.71366909 12.201 0.01
2455858.51018585 12.288 0.01
2456144.6836307 12.227 0.01
2456573.49646966 12.318 0.01
2456804.7066316 12.233 0.01
2457225.505621 12.229 0.01
2457273.56285804 12.379 0.01
2457242.60842835 12.514 0.01
2455834.55712109 12.408 0.01
2456479.79998416 12.206 0.01
2456536.58374851 12.247 0.01
2456510.48315386 12.271 0.01
2456146.70396897 12.244 0.01
2456424.88940529 12.34 0.01
2456479.70592536 12.385 0.01
2457272.58666747 12.264 0.01
2456563.57868992 12.38 0.01
